ID	log2FC	log2CPM	PValue	FDR	level	MeanA	MeanB	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6
ASV_709	20.101	12.3	0.0740099699862347	0.428896801676326	NotSig	0.112	0	0	0	0	0.125	0.046	0.504	0	0	0	0	0	0
ASV_712	20.169	12.3	0.0284406622664748	0.363306524436259	NotSig	0.118	0	0	0	0.116	0.042	0.046	0.504	0	0	0	0	0	0
ASV_714	20.195	12.3	0.0740099699862347	0.428896801676326	NotSig	0.12	0	0	0.158	0.058	0	0	0.504	0	0	0	0	0	0
ASV_775	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_835	-3.473	11.755	0.0898233595612074	0.49175184865767	NotSig	0.01	0.107	0	0	0.058	0	0	0	0.346	0	0.067	0	0.052	0.177
ASV_845	-1.993	11.241	0.32605752154511	0.679000329335616	NotSig	0.024	0.096	0	0.053	0	0	0.092	0	0.242	0	0	0	0.157	0.177
ASV_855	1.421	12.041	0.599265961982854	0.901174636500797	NotSig	0.077	0.029	0	0.421	0	0.042	0	0	0.173	0	0	0	0	0
ASV_864	-1.087	11.789	0.180502945265727	0.54686152721668	NotSig	0.057	0.122	0.343	0	0	0	0	0	0.069	0	0.202	0	0.105	0.354
ASV_892	-4.712	12.536	0.182287175738893	0.54686152721668	NotSig	0.008	0.201	0	0	0	0	0.046	0	0	0.594	0	0.403	0.21	0
ASV_932	-2.164	11.241	0.129072605112147	0.54686152721668	NotSig	0.023	0.103	0.137	0	0	0	0	0	0.242	0	0.067	0.201	0.105	0
ASV_961	-0.69	11.618	0.655306389505138	0.976792962022715	NotSig	0.052	0.084	0.206	0.105	0	0	0	0	0.069	0.119	0	0	0.314	0
ASV_1012	20.021	11.653	0.00962171958575914	0.363306524436259	NotSig	0.106	0	0.069	0.105	0	0.042	0.322	0.101	0	0	0	0	0	0
ASV_1049	1.561	12.594	1	1	NotSig	0.103	0.035	0.618	0	0	0	0	0	0	0	0	0	0.21	0
ASV_1074	20.257	12.876	0.404656761927286	0.679000329335616	NotSig	0.125	0	0	0	0.752	0	0	0	0	0	0	0	0	0
ASV_1104	1.592	11.176	0.347163505300326	0.679000329335616	NotSig	0.085	0.028	0.069	0	0.231	0.166	0.046	0	0.069	0	0	0.101	0	0
ASV_1106	20.186	11.848	0.175734335644225	0.54686152721668	NotSig	0.119	0	0	0.369	0.347	0	0	0	0	0	0	0	0	0
ASV_1136	20.043	11.867	0.175734335644225	0.54686152721668	NotSig	0.108	0	0.275	0	0	0.374	0	0	0	0	0	0	0	0
ASV_1175	19.943	12.431	0.175734335644225	0.54686152721668	NotSig	0.101	0	0	0.053	0	0	0.552	0	0	0	0	0	0	0
ASV_1228	20.069	12.438	0.175734335644225	0.54686152721668	NotSig	0.11	0	0	0.105	0	0	0	0.555	0	0	0	0	0	0
ASV_154	-2.827	11.789	0.129072605112147	0.54686152721668	NotSig	0.017	0.119	0	0	0	0	0	0.101	0.242	0	0.067	0	0.052	0.354
ASV_155	-19.514	12.134	0.404656761927286	0.679000329335616	NotSig	0	0.075	0	0	0	0	0	0	0.449	0	0	0	0	0
ASV_162	-4.953	13.799	1	1	NotSig	0.008	0.238	0	0	0	0	0.046	0	0	1.425	0	0	0	0
ASV_242	-1.707	11.433	0.340754470354665	0.679000329335616	NotSig	0.023	0.075	0.137	0	0	0	0	0	0.277	0	0.067	0	0.105	0
ASV_258	-20.114	12.733	0.404656761927286	0.679000329335616	NotSig	0	0.113	0	0	0	0	0	0	0	0	0	0	0.681	0
ASV_301	-20.037	12.492	0.175734335644225	0.54686152721668	NotSig	0	0.108	0	0	0	0	0	0	0.069	0	0	0	0.576	0
ASV_312	-21.295	13.914	0.404656761927286	0.679000329335616	NotSig	0	0.257	0	0	0	0	0	0	0	1.544	0	0	0	0
ASV_327	-20.145	12.618	0.175734335644225	0.54686152721668	NotSig	0	0.116	0	0	0	0	0	0	0	0	0.067	0	0.629	0
ASV_332	-0.139	12.374	0.752553750197242	1	NotSig	0.08	0.088	0	0	0	0	0.23	0.252	0	0	0	0	0	0.531
ASV_338	3.033	13.009	1	1	NotSig	0.137	0.017	0.824	0	0	0	0	0	0	0	0	0.101	0	0
ASV_354	19.878	12.019	0.0740099699862347	0.428896801676326	NotSig	0.096	0	0	0.105	0.058	0.415	0	0	0	0	0	0	0	0
ASV_361	3.986	12.306	0.461950454587791	0.72688362920569	NotSig	0.091	0.006	0	0	0	0.042	0.506	0	0.035	0	0	0	0	0
ASV_362	2.648	11.846	0.146254257545622	0.54686152721668	NotSig	0.091	0.014	0.069	0	0.058	0	0.368	0.05	0.035	0	0	0	0.052	0
ASV_420	-3.062	11.603	0.182287175738893	0.54686152721668	NotSig	0.01	0.081	0	0	0.058	0	0	0	0.311	0	0.067	0	0.105	0
ASV_423	-1.978	12.203	1	1	NotSig	0.025	0.098	0	0	0.058	0.042	0	0.05	0	0.119	0	0	0.471	0
ASV_428	-5.014	13.673	0.599265961982854	0.901174636500797	NotSig	0.007	0.223	0	0	0	0.042	0	0	0.035	1.306	0	0	0	0
ASV_451	-20.114	12.733	0.404656761927286	0.679000329335616	NotSig	0	0.113	0	0	0	0	0	0	0	0	0	0	0.681	0
ASV_468	19.779	12.398	0.404656761927286	0.679000329335616	NotSig	0.09	0	0	0	0	0.54	0	0	0	0	0	0	0	0
ASV_482	2.967	12.016	0.340754470354665	0.679000329335616	NotSig	0.09	0.012	0.069	0	0.058	0	0.414	0	0.069	0	0	0	0	0
ASV_485	19.923	12.016	0.0740099699862347	0.428896801676326	NotSig	0.099	0	0	0	0.058	0.125	0.414	0	0	0	0	0	0	0
ASV_585	-2.479	11.789	0.129072605112147	0.54686152721668	NotSig	0.023	0.128	0.137	0	0	0	0	0	0.173	0	0.134	0	0.105	0.354
ASV_652	3.427	11.746	0.0608076790261674	0.428896801676326	NotSig	0.121	0.011	0.343	0.105	0.174	0	0	0.101	0	0	0.067	0	0	0
ASV_675	20.169	11.983	0.0284406622664748	0.363306524436259	NotSig	0.118	0	0	0.105	0.405	0	0.046	0.151	0	0	0	0	0	0
ASV_683	3.996	11.697	0.182287175738893	0.54686152721668	NotSig	0.092	0.006	0	0	0.174	0.332	0.046	0	0.035	0	0	0	0	0
ASV_698	20.047	11.626	0.0740099699862347	0.428896801676326	NotSig	0.108	0	0	0.316	0.058	0	0.276	0	0	0	0	0	0	0
ASV_700	2.493	11.176	0.182287175738893	0.54686152721668	NotSig	0.094	0.017	0	0.105	0.231	0	0.23	0	0	0	0	0.101	0	0
ASV_766	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_776	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_818	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_945	-3.747	12.492	0.461950454587791	0.72688362920569	NotSig	0.008	0.113	0	0	0	0	0	0.05	0	0	0	0.101	0.576	0
ASV_985	-3.518	13.789	0.461950454587791	0.72688362920569	NotSig	0.023	0.262	0.137	0	0	0	0	0	0	0	0	0	0.157	1.416
ASV_1064	2.362	11.009	0.0402534094922601	0.428896801676326	NotSig	0.102	0.02	0.206	0.158	0.058	0	0.138	0.05	0	0.119	0	0	0	0
ASV_1176	19.951	12.3	0.0740099699862347	0.428896801676326	NotSig	0.101	0	0	0	0.058	0	0.046	0.504	0	0	0	0	0	0
ASV_1212	19.839	11.3	0.0284406622664748	0.363306524436259	NotSig	0.094	0	0	0.053	0	0.166	0.092	0.252	0	0	0	0	0	0
ASV_1222	19.89	11.019	0.0740099699862347	0.428896801676326	NotSig	0.097	0	0	0	0.174	0.208	0	0.202	0	0	0	0	0	0
ASV_217	19.829	12.306	0.175734335644225	0.54686152721668	NotSig	0.093	0	0	0.053	0	0	0.506	0	0	0	0	0	0	0
ASV_238	1.327	11.168	0.775029260163904	1	NotSig	0.073	0.029	0.206	0	0	0	0.23	0	0.069	0	0	0	0.105	0
ASV_268	20.39	13.009	0.404656761927286	0.679000329335616	NotSig	0.137	0	0.824	0	0	0	0	0	0	0	0	0	0	0
ASV_269	20.39	13.009	0.404656761927286	0.679000329335616	NotSig	0.137	0	0.824	0	0	0	0	0	0	0	0	0	0	0
ASV_278	19.798	11.867	0.175734335644225	0.54686152721668	NotSig	0.091	0	0	0	0.174	0.374	0	0	0	0	0	0	0	0
ASV_285	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_291	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_307	-19.778	11.84	0.175734335644225	0.54686152721668	NotSig	0	0.09	0	0	0	0	0	0	0.173	0	0	0	0.367	0
ASV_316	0.828	12.231	0.752553750197242	1	NotSig	0.08	0.045	0.481	0	0	0	0	0	0.069	0	0.202	0	0	0
ASV_320	-20.86	13.298	0.175734335644225	0.54686152721668	NotSig	0	0.19	0	0	0	0	0	0	0	0	0.134	1.007	0	0
ASV_326	-19.999	12.618	0.404656761927286	0.679000329335616	NotSig	0	0.105	0	0	0	0	0	0	0	0	0	0	0.629	0
ASV_339	20.39	13.009	0.404656761927286	0.679000329335616	NotSig	0.137	0	0.824	0	0	0	0	0	0	0	0	0	0	0
ASV_365	19.944	12.563	0.404656761927286	0.679000329335616	NotSig	0.101	0	0	0	0	0	0	0.605	0	0	0	0	0	0
ASV_378	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_379	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_386	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_389	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_391	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_399	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_418	-1.917	11.433	0.775029260163904	1	NotSig	0.021	0.08	0.069	0	0.058	0	0	0	0.277	0	0	0.201	0	0
ASV_432	-3.425	13.021	0.461950454587791	0.72688362920569	NotSig	0.015	0.165	0	0	0	0	0.092	0	0	0.831	0	0	0.157	0
ASV_434	-20.359	12.978	0.404656761927286	0.679000329335616	NotSig	0	0.134	0	0	0	0	0	0	0	0	0.807	0	0	0
ASV_486	19.848	12.016	0.0284406622664748	0.363306524436259	NotSig	0.094	0	0	0.053	0.058	0.042	0.414	0	0	0	0	0	0	0
ASV_489	19.944	12.563	0.404656761927286	0.679000329335616	NotSig	0.101	0	0	0	0	0	0	0.605	0	0	0	0	0	0
ASV_515	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_523	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_541	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_545	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_580	-19.705	11.603	0.175734335644225	0.54686152721668	NotSig	0	0.085	0	0	0	0	0	0	0.311	0	0.202	0	0	0
ASV_582	-2.998	11.603	0.461950454587791	0.72688362920569	NotSig	0.011	0.091	0.069	0	0	0	0	0	0.311	0.238	0	0	0	0
ASV_614	-1.637	11.355	0.340754470354665	0.679000329335616	NotSig	0.034	0.107	0.206	0	0	0	0	0	0	0	0.202	0	0.262	0.177
ASV_621	-20.841	12.789	0.175734335644225	0.54686152721668	NotSig	0	0.188	0	0	0	0	0	0	0	0	0	0	0.419	0.708
ASV_624	-2.209	11.618	0.531994838836298	0.824002436163653	NotSig	0.02	0.092	0.069	0	0	0	0	0.05	0.035	0	0.202	0	0.314	0
ASV_632	-2.854	13.597	0.655306389505138	0.976792962022715	NotSig	0.031	0.221	0.137	0	0	0	0.046	0	0.035	0	0	0	0.052	1.239
ASV_638	-2.159	13.374	0.655306389505138	0.976792962022715	NotSig	0.041	0.183	0	0.053	0	0	0.092	0.101	0.035	0	0	0	0	1.062
ASV_646	20.063	11.424	0.00962171958575914	0.363306524436259	NotSig	0.11	0	0.275	0	0.116	0.125	0.092	0.05	0	0	0	0	0	0
ASV_661	20.006	12.626	0.404656761927286	0.679000329335616	NotSig	0.105	0	0	0.632	0	0	0	0	0	0	0	0	0	0
ASV_685	19.663	12.282	0.404656761927286	0.679000329335616	NotSig	0.083	0	0	0	0	0.498	0	0	0	0	0	0	0	0
ASV_702	0.658	12.016	1	1	NotSig	0.078	0.049	0	0.053	0	0	0.414	0	0	0.119	0	0	0	0.177
ASV_715	19.944	12.563	0.404656761927286	0.679000329335616	NotSig	0.101	0	0	0	0	0	0	0.605	0	0	0	0	0	0
ASV_727	1.742	11.978	1	1	NotSig	0.076	0.023	0	0.053	0	0	0	0.403	0.069	0	0.067	0	0	0
ASV_742	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_745	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_753	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_806	-16.414	9.033	0.404656761927286	0.679000329335616	NotSig	0	0.009	0	0	0	0	0	0	0	0	0	0	0.052	0
ASV_807	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_867	-1.45	11.755	0.752553750197242	1	NotSig	0.021	0.058	0.069	0	0.058	0	0	0	0.346	0	0	0	0	0
ASV_868	0.719	11.168	0.788821236902539	1	NotSig	0.056	0.034	0	0	0.058	0	0.23	0.05	0.138	0	0.067	0	0	0
ASV_915	-20.359	12.978	0.404656761927286	0.679000329335616	NotSig	0	0.134	0	0	0	0	0	0	0	0	0.807	0	0	0
ASV_917	0.667	12.424	0.445976175125995	0.72688362920569	NotSig	0.092	0.058	0.549	0	0	0	0	0	0.035	0	0.134	0	0	0.177
ASV_940	-2.179	12.355	1	1	NotSig	0.019	0.087	0	0	0.116	0	0	0	0	0	0	0	0.524	0
ASV_941	-1.282	11.84	0.599265961982854	0.901174636500797	NotSig	0.034	0.084	0.206	0	0	0	0	0	0	0	0.134	0	0.367	0
ASV_950	-19.999	12.618	0.404656761927286	0.679000329335616	NotSig	0	0.105	0	0	0	0	0	0	0	0	0	0	0.629	0
ASV_970	-2.029	11.618	0.252951122873848	0.679000329335616	NotSig	0.023	0.093	0.137	0	0	0	0	0	0.069	0	0	0	0.314	0.177
ASV_998	1.615	11.176	0.180502945265727	0.54686152721668	NotSig	0.09	0.029	0	0.053	0.231	0.166	0.092	0	0	0	0	0	0	0.177
ASV_1015	-1.024	12.033	1	1	NotSig	0.034	0.07	0.206	0	0	0	0	0	0	0	0	0	0.419	0
ASV_1026	19.997	11.176	0.00277843011009903	0.363306524436259	NotSig	0.105	0	0.206	0.053	0.231	0.042	0.046	0.05	0	0	0	0	0	0
ASV_1027	20.264	12.883	0.404656761927286	0.679000329335616	NotSig	0.126	0	0.755	0	0	0	0	0	0	0	0	0	0	0
ASV_1084	19.992	12.346	0.175734335644225	0.54686152721668	NotSig	0.104	0	0	0.105	0.521	0	0	0	0	0	0	0	0	0
ASV_1095	1.708	12.498	1	1	NotSig	0.096	0.029	0	0	0.578	0	0	0	0	0	0	0	0	0.177
ASV_1099	20.077	11.983	0.0740099699862347	0.428896801676326	NotSig	0.111	0	0.206	0.053	0.405	0	0	0	0	0	0	0	0	0
ASV_1109	20.016	12.635	0.404656761927286	0.679000329335616	NotSig	0.106	0	0	0	0.636	0	0	0	0	0	0	0	0	0
ASV_1116	19.538	12.157	0.404656761927286	0.679000329335616	NotSig	0.076	0	0	0	0	0.457	0	0	0	0	0	0	0	0
ASV_1119	19.761	11.282	0.0740099699862347	0.428896801676326	NotSig	0.089	0	0	0.053	0.231	0.249	0	0	0	0	0	0	0	0
ASV_1127	19.588	12.019	0.175734335644225	0.54686152721668	NotSig	0.079	0	0	0	0.058	0.415	0	0	0	0	0	0	0	0
ASV_1128	2.679	11.697	0.340754470354665	0.679000329335616	NotSig	0.072	0.011	0	0.053	0	0.332	0.046	0	0	0	0.067	0	0	0
ASV_1162	1.379	12.168	1	1	NotSig	0.077	0.029	0	0	0	0	0.46	0	0	0	0	0	0	0.177
ASV_1167	19.686	12.306	0.404656761927286	0.679000329335616	NotSig	0.084	0	0	0	0	0	0.506	0	0	0	0	0	0	0
ASV_1171	19.675	11.019	0.0284406622664748	0.363306524436259	NotSig	0.084	0	0	0.053	0.058	0.208	0.184	0	0	0	0	0	0	0
ASV_1178	19.907	10.563	0.00962171958575914	0.363306524436259	NotSig	0.098	0	0.137	0.105	0.058	0	0.138	0.151	0	0	0	0	0	0
ASV_1185	19.789	11.978	0.0284406622664748	0.363306524436259	NotSig	0.091	0	0	0.053	0	0.042	0.046	0.403	0	0	0	0	0	0
ASV_1191	1.414	11.978	0.924102310456697	1	NotSig	0.076	0.029	0	0.053	0	0	0	0.403	0	0.119	0	0	0.052	0
ASV_1213	19.747	11.978	0.175734335644225	0.54686152721668	NotSig	0.088	0	0	0	0	0.125	0	0.403	0	0	0	0	0	0
ASV_1217	19.837	12.3	0.175734335644225	0.54686152721668	NotSig	0.094	0	0	0	0.058	0	0	0.504	0	0	0	0	0	0
ASV_239	-19.273	11.893	0.404656761927286	0.679000329335616	NotSig	0	0.063	0	0	0	0	0	0	0.38	0	0	0	0	0
ASV_244	-2.331	11.755	1	1	NotSig	0.011	0.058	0.069	0	0	0	0	0	0.346	0	0	0	0	0
ASV_257	-19.873	12.492	0.404656761927286	0.679000329335616	NotSig	0	0.096	0	0	0	0	0	0	0	0	0	0	0.576	0
ASV_270	20.264	12.883	0.404656761927286	0.679000329335616	NotSig	0.126	0	0.755	0	0	0	0	0	0	0	0	0	0	0
ASV_284	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_295	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_319	-20.852	13.146	0.0740099699862347	0.428896801676326	NotSig	0	0.189	0	0	0	0	0	0	0	0	0	0.906	0.052	0.177
ASV_323	-19.873	12.492	0.404656761927286	0.679000329335616	NotSig	0	0.096	0	0	0	0	0	0	0	0	0	0	0.576	0
ASV_328	-19.873	12.492	0.404656761927286	0.679000329335616	NotSig	0	0.096	0	0	0	0	0	0	0	0	0	0	0.576	0
ASV_346	20.016	12.635	0.404656761927286	0.679000329335616	NotSig	0.106	0	0	0	0.636	0	0	0	0	0	0	0	0	0
ASV_360	19.707	12.016	0.0740099699862347	0.428896801676326	NotSig	0.086	0	0	0	0.058	0.042	0.414	0	0	0	0	0	0	0
ASV_390	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_397	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_405	-2.404	11.603	0.599265961982854	0.901174636500797	NotSig	0.011	0.061	0.069	0	0	0	0	0	0.311	0	0	0	0.052	0
ASV_415	-20.035	11.976	0.175734335644225	0.54686152721668	NotSig	0	0.107	0	0	0	0	0	0	0.242	0	0	0.403	0	0
ASV_461	2.377	12.231	0.599265961982854	0.901174636500797	NotSig	0.09	0.017	0.481	0	0.058	0	0	0	0.104	0	0	0	0	0
ASV_467	19.588	12.019	0.175734335644225	0.54686152721668	NotSig	0.079	0	0	0	0.058	0.415	0	0	0	0	0	0	0	0
ASV_487	19.686	12.306	0.404656761927286	0.679000329335616	NotSig	0.084	0	0	0	0	0	0.506	0	0	0	0	0	0	0
ASV_548	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_566	-19.604	11.433	0.175734335644225	0.54686152721668	NotSig	0	0.08	0	0	0	0	0	0	0.277	0	0.202	0	0	0
ASV_567	0.911	12.176	0.752553750197242	1	NotSig	0.077	0.041	0	0	0.463	0	0	0	0.069	0	0	0	0	0.177
ASV_569	-2.331	11.755	1	1	NotSig	0.011	0.058	0.069	0	0	0	0	0	0.346	0	0	0	0	0
ASV_603	-20.234	12.853	0.404656761927286	0.679000329335616	NotSig	0	0.123	0	0	0	0	0	0	0	0	0.74	0	0	0
ASV_608	-20.614	12.976	0.175734335644225	0.54686152721668	NotSig	0	0.16	0	0	0	0	0	0	0	0	0	0.806	0.157	0
ASV_619	-1.459	12.374	0.340754470354665	0.679000329335616	NotSig	0.046	0.126	0.275	0	0	0	0	0	0	0	0.067	0	0.157	0.531
ASV_650	-1.028	12.374	0.340754470354665	0.679000329335616	NotSig	0.057	0.117	0.343	0	0	0	0	0	0.035	0	0.134	0	0	0.531
ASV_660	19.881	12.5	0.404656761927286	0.679000329335616	NotSig	0.097	0	0	0.579	0	0	0	0	0	0	0	0	0	0
ASV_672	20.016	12.635	0.404656761927286	0.679000329335616	NotSig	0.106	0	0	0	0.636	0	0	0	0	0	0	0	0	0
ASV_694	19.744	11.653	0.0284406622664748	0.363306524436259	NotSig	0.088	0	0	0.105	0.058	0.042	0.322	0	0	0	0	0	0	0
ASV_716	19.818	12.438	0.404656761927286	0.679000329335616	NotSig	0.092	0	0	0	0	0	0	0.555	0	0	0	0	0	0
ASV_725	3.888	12.148	0.461950454587791	0.72688362920569	NotSig	0.085	0.006	0	0	0.058	0	0	0.454	0.035	0	0	0	0	0
ASV_749	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_779	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_784	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_793	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_795	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_799	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_805	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_817	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_824	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_825	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_882	-19.273	11.893	0.404656761927286	0.679000329335616	NotSig	0	0.063	0	0	0	0	0	0	0.38	0	0	0	0	0
ASV_894	-4.877	13.021	0.252951122873848	0.679000329335616	NotSig	0.007	0.203	0	0	0	0.042	0	0	0.035	0.831	0	0	0	0.354
ASV_920	-20.53	12.783	0.0740099699862347	0.428896801676326	NotSig	0	0.151	0	0	0	0	0	0	0.069	0	0.134	0.705	0	0
ASV_923	-3.561	12.561	0.129072605112147	0.54686152721668	NotSig	0.011	0.135	0.069	0	0	0	0	0	0.035	0	0.067	0.604	0.105	0
ASV_1034	19.7	10.697	0.0284406622664748	0.363306524436259	NotSig	0.085	0	0.137	0	0.116	0.166	0.092	0	0	0	0	0	0	0
ASV_1046	0.025	11.746	0.441788161749779	0.72688362920569	NotSig	0.065	0.064	0.343	0	0	0	0.046	0	0.035	0.119	0	0	0.052	0.177
ASV_1085	19.613	11.019	0.0740099699862347	0.428896801676326	NotSig	0.08	0	0	0.158	0.116	0.208	0	0	0	0	0	0	0	0
ASV_1098	-0.287	11.799	0.599265961982854	0.901174636500797	NotSig	0.058	0.071	0	0	0.347	0	0	0	0	0.356	0.067	0	0	0
ASV_1110	-0.977	11.789	1	1	NotSig	0.042	0.082	0	0	0.116	0.083	0	0.05	0.069	0	0.067	0	0	0.354
ASV_1123	19.438	11.867	0.175734335644225	0.54686152721668	NotSig	0.071	0	0	0.053	0	0.374	0	0	0	0	0	0	0	0
ASV_1135	3.535	11.431	0.461950454587791	0.72688362920569	NotSig	0.067	0.006	0	0	0	0.125	0.276	0	0.035	0	0	0	0	0
ASV_1143	0.632	11.846	1	1	NotSig	0.061	0.04	0	0	0	0	0.368	0	0	0.238	0	0	0	0
ASV_1158	19.576	11.431	0.0740099699862347	0.428896801676326	NotSig	0.078	0	0	0	0	0.042	0.276	0.151	0	0	0	0	0	0
ASV_1184	19.655	12.148	0.175734335644225	0.54686152721668	NotSig	0.083	0	0	0	0	0.042	0	0.454	0	0	0	0	0	0
ASV_1221	19.598	10.846	0.0284406622664748	0.363306524436259	NotSig	0.079	0	0	0	0.058	0.083	0.184	0.151	0	0	0	0	0	0
ASV_1226	2.677	10.978	0.129072605112147	0.54686152721668	NotSig	0.072	0.011	0	0	0.058	0.125	0.046	0.202	0	0	0.067	0	0	0
ASV_253	-20.096	12.715	0.404656761927286	0.679000329335616	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_302	-20.953	13.374	0.0740099699862347	0.428896801676326	NotSig	0	0.203	0	0	0	0	0	0	0.104	0	0	0	0.052	1.062
ASV_317	-20.096	12.715	0.404656761927286	0.679000329335616	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_321	-20.679	13.298	0.404656761927286	0.679000329335616	NotSig	0	0.168	0	0	0	0	0	0	0	0	0	1.007	0	0
ASV_329	-1.58	11.789	0.461950454587791	0.72688362920569	NotSig	0.034	0.103	0.206	0	0	0	0	0	0	0	0	0	0.262	0.354
ASV_382	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_422	-19.136	11.755	0.404656761927286	0.679000329335616	NotSig	0	0.058	0	0	0	0	0	0	0.346	0	0	0	0	0
ASV_431	-20.917	13.536	0.404656761927286	0.679000329335616	NotSig	0	0.198	0	0	0	0	0	0	0	1.188	0	0	0	0
ASV_435	-20.096	12.715	0.404656761927286	0.679000329335616	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_442	-19.736	12.355	0.404656761927286	0.679000329335616	NotSig	0	0.087	0	0	0	0	0	0	0	0	0	0	0.524	0
ASV_444	-21.088	13.374	0.0740099699862347	0.428896801676326	NotSig	0	0.223	0	0	0	0	0	0	0	0.119	0	0	0.157	1.062
ASV_458	3.907	11.498	0.182287175738893	0.54686152721668	NotSig	0.086	0.006	0.137	0	0.289	0	0.092	0	0.035	0	0	0	0	0
ASV_474	19.438	11.867	0.175734335644225	0.54686152721668	NotSig	0.071	0	0	0.053	0	0.374	0	0	0	0	0	0	0	0
ASV_475	19.602	11.785	0.175734335644225	0.54686152721668	NotSig	0.08	0	0	0	0	0.125	0	0.353	0	0	0	0	0	0
ASV_490	19.689	11.978	0.0740099699862347	0.428896801676326	NotSig	0.085	0	0	0	0.058	0	0.046	0.403	0	0	0	0	0	0
ASV_513	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_520	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_521	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_546	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_565	-19.815	11.241	0.0740099699862347	0.428896801676326	NotSig	0	0.092	0	0	0	0	0	0	0.242	0	0.134	0	0	0.177
ASV_573	-19.634	11.603	0.175734335644225	0.54686152721668	NotSig	0	0.081	0	0	0	0	0	0	0.311	0	0	0	0	0.177
