OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_690	0.243	8.71	0.681204753187744	0.8947982787843	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Unassigned	0.025	0.025	0.037	0.017	0.008	0.032	0.023	0.034	0.037	0	0.018	0.009	0.035	0.048
ASV_450	0.312	9.183	0.681438454422673	0.8947982787843	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned	0.045	0.039	0	0.2	0.015	0.04	0.008	0.008	0.028	0.067	0.037	0.045	0.035	0.019
ASV_301	0.205	9.652	0.682561147657909	0.895409859728325	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	Unassigned	0.061	0.065	0.037	0.035	0.093	0.072	0.053	0.075	0.084	0.038	0.055	0.009	0.115	0.086
ASV_423	-0.236	9.22	0.684993855578685	0.897352001878577	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.036	0.049	0.047	0.026	0	0.064	0.053	0.025	0.084	0.048	0.037	0.073	0.035	0.019
ASV_1468	-0.376	8.024	0.685374293407172	0.897352001878577	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	Unassigned	0.007	0.011	0	0.026	0.015	0	0	0	0.019	0	0	0.018	0.009	0.019
ASV_539	0.236	8.613	0.686103981796158	0.897352001878577	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella	Unassigned	0.022	0.021	0.019	0.035	0.008	0.024	0.015	0.034	0.009	0.01	0.027	0.018	0.044	0.019
ASV_665	-0.331	8.686	0.688504841614828	0.897352001878577	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	0.02	0.029	0.065	0	0	0	0.023	0.034	0.056	0.048	0	0.018	0.044	0.01
ASV_948	0.337	8.253	0.688720415889075	0.897352001878577	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.014	0.013	0.028	0.017	0	0.032	0	0.008	0.009	0.038	0.018	0	0	0.01
ASV_757	-0.26	8.527	0.688755749793634	0.897352001878577	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Unassigned	0.016	0.023	0	0.052	0.015	0.016	0.015	0	0.028	0.029	0.027	0.018	0.018	0.019
ASV_504	0.202	9.209	0.688859329028989	0.897352001878577	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Unassigned	0.041	0.041	0.047	0.035	0.031	0.064	0.03	0.042	0.028	0.019	0.073	0.045	0.035	0.048
ASV_552	-0.257	8.71	0.689308544363074	0.897352001878577	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.02	0.029	0.009	0.035	0.015	0	0.038	0.025	0.037	0	0.037	0.018	0.027	0.058
ASV_615	-0.242	8.811	0.694318008855478	0.902699633171273	NotSig	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.025	0.033	0.065	0.026	0	0.016	0.008	0.034	0.037	0.038	0.037	0.027	0.009	0.048
ASV_1176	-0.353	8.025	0.69474095025434	0.902699633171273	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	Unassigned	0.007	0.011	0.009	0	0.008	0	0	0.025	0.019	0.01	0	0.009	0	0.029
ASV_212	-0.201	10.056	0.696871410899627	0.904605460053515	NotSig	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0.081	0.103	0.112	0.2	0.031	0.096	0.023	0.025	0.093	0.19	0.073	0.064	0.133	0.067
ASV_52	-0.155	11.901	0.698277348836181	0.905568055626751	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unassigned	0.315	0.413	0.27	0.373	0.573	0.208	0.182	0.285	0.362	0.419	0.593	0.264	0.514	0.326
ASV_400	0.446	9.364	0.699680671036896	0.906525432151415	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	Unassigned	0.054	0.047	0.065	0	0	0	0	0.26	0.028	0.038	0	0	0.035	0.182
ASV_288	0.201	11.058	0.702095239682598	0.908770195870146	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.194	0.197	0.074	0.217	0.256	0.088	0.091	0.436	0.056	0.266	0.073	0.246	0.213	0.326
ASV_1041	-0.273	8.182	0.702746725199658	0.908770195870146	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.01	0.014	0.028	0.009	0	0	0.015	0.008	0.019	0.019	0.018	0.009	0.009	0.01
ASV_402	-0.22	9.078	0.706220706792226	0.912396988964743	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.032	0.044	0.028	0.069	0.023	0.048	0.008	0.017	0.056	0.076	0.046	0.009	0.018	0.058
ASV_768	-0.235	8.813	0.707295516499733	0.912920254724561	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	Unassigned	0.024	0.033	0.019	0.009	0.008	0.016	0.015	0.075	0.046	0.048	0.018	0.036	0.018	0.029
ASV_218	0.286	10.145	0.708008921794957	0.912976499911567	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0.094	0.087	0.056	0.026	0.077	0.264	0.091	0.05	0.009	0.029	0.329	0.127	0.009	0.019
ASV_317	0.172	9.709	0.711488912756641	0.916289521728888	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Afifellaceae	Afifella	Unassigned	0.065	0.068	0.065	0.061	0.093	0.008	0.068	0.092	0.102	0.057	0.055	0.064	0.053	0.077
ASV_1333	0.402	7.899	0.712536387173569	0.916289521728888	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	Unassigned	0.007	0.006	0.019	0	0.008	0.008	0.008	0	0.037	0	0	0	0	0
ASV_210	-0.152	10.089	0.712626779912751	0.916289521728888	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.083	0.105	0.112	0.156	0.054	0.088	0.023	0.067	0.13	0.095	0.082	0.109	0.08	0.134
ASV_654	-0.205	8.645	0.713267191896075	0.916289521728888	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Unassigned	0.019	0.026	0.009	0.026	0.031	0.024	0.015	0.008	0.028	0.038	0.018	0.027	0.027	0.019
ASV_1178	-0.264	8.176	0.71520695890384	0.917395275602516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.01	0.014	0.009	0.009	0.008	0.008	0.008	0.017	0.009	0.029	0	0	0.018	0.029
ASV_1099	-0.22	8.645	0.715474085081052	0.917395275602516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Unassigned	Unassigned	0.02	0.026	0.028	0.026	0.015	0.024	0	0.025	0.028	0.038	0.027	0.036	0	0.029
ASV_505	-0.204	9.172	0.717625195476202	0.918904488278089	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	Unassigned	0.035	0.048	0.047	0.035	0.046	0.04	0.023	0.017	0.111	0.01	0.018	0.045	0.035	0.067
ASV_1210	0.317	7.99	0.718601048040625	0.918904488278089	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	0.008	0.008	0.019	0	0.015	0.008	0.008	0	0.019	0	0.009	0	0	0.019
ASV_275	-0.161	9.574	0.718673649673106	0.918904488278089	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Methyloceanibacter	Unassigned	0.051	0.068	0.056	0.017	0.054	0.072	0.045	0.059	0.084	0.086	0.037	0.045	0.071	0.086
ASV_600	-0.211	8.693	0.720222042706854	0.919259749047578	NotSig	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0.021	0.028	0.028	0.043	0.008	0.016	0.015	0.017	0.009	0.057	0.037	0.018	0.018	0.029
ASV_1170	-0.251	8.252	0.720300375629357	0.919259749047578	NotSig	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.011	0.015	0.009	0.026	0.008	0.008	0	0.017	0	0.019	0.027	0.009	0.018	0.019
ASV_1465	-0.262	8.644	0.721644802048825	0.920113999244666	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Unassigned	0.021	0.026	0.056	0.043	0	0	0.008	0.017	0.009	0.048	0.046	0.027	0.018	0.01
ASV_324	-0.199	9.055	0.724404680848415	0.922769700931205	NotSig	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Turneriella	Unassigned	0.03	0.041	0.037	0.009	0.046	0.016	0.053	0.017	0.056	0.019	0.055	0.027	0.053	0.038
ASV_91	0.208	10.908	0.72721649812797	0.924838006979462	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	Unassigned	0.179	0.175	0.074	0.312	0.008	0.424	0.03	0.226	0.26	0.124	0.155	0.2	0.204	0.106
ASV_1405	-0.376	7.711	0.727939103401447	0.924838006979462	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	Unassigned	0.003	0.005	0	0.009	0.008	0	0	0	0.019	0	0	0	0	0.01
ASV_1382	-0.332	8.103	0.728063962941279	0.924838006979462	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned	0.008	0.012	0	0.017	0	0.024	0	0.008	0.028	0	0	0.027	0.018	0
ASV_33	0.14	12.46	0.730045868196046	0.926492102747869	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella	Unassigned	0.527	0.545	0.595	0.304	0.341	0.536	0.591	0.797	0.511	0.352	0.657	0.955	0.452	0.345
ASV_501	-0.226	8.814	0.730842097681073	0.926506600501841	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.023	0.033	0.019	0.017	0.008	0.056	0.03	0.008	0.019	0.067	0	0.027	0.044	0.038
ASV_846	-0.261	8.534	0.731416802743933	0.926506600501841	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Unassigned	0.017	0.023	0.047	0.009	0	0	0.008	0.042	0.019	0	0.027	0.036	0.035	0.019
ASV_551	-0.23	8.877	0.732337264679919	0.926811227259731	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	Unassigned	0.024	0.036	0.037	0.009	0.023	0.024	0.053	0	0.046	0.038	0	0.018	0.035	0.077
ASV_1296	-0.233	8.248	0.734384113974158	0.928539468781797	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned	0.011	0.015	0.019	0.017	0.015	0	0.008	0.008	0.019	0.01	0.009	0.009	0.035	0.01
ASV_18	0.123	13.86	0.735237222153004	0.928756565147863	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Unassigned	1.478	1.513	1.498	2.995	0.852	1.176	0.78	1.568	1.411	1.275	1.096	1.728	2.215	1.353
ASV_139	0.163	10.419	0.737716587892299	0.93069570858839	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.116	0.124	0.14	0.148	0.248	0.048	0.053	0.059	0.13	0.124	0.155	0.036	0.115	0.182
ASV_220	0.142	9.861	0.738137975776999	0.93069570858839	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.075	0.079	0.047	0.139	0.062	0.056	0.053	0.092	0.121	0.105	0.046	0.055	0.089	0.058
ASV_732	0.185	9.37	0.740451286150544	0.932087821748845	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.048	0.049	0.028	0.069	0.062	0.016	0.045	0.067	0.019	0.095	0.027	0.027	0.097	0.029
ASV_1338	-0.29	8.101	0.740609765923697	0.932087821748845	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.008	0.012	0	0	0.008	0.008	0	0.034	0.019	0.019	0	0	0.018	0.019
ASV_529	-0.167	9.224	0.741980266948453	0.932343756330572	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.037	0.049	0.009	0.061	0.031	0.048	0.038	0.034	0.084	0.057	0.027	0.027	0.062	0.038
ASV_1157	-0.242	8.258	0.742616459634342	0.932343756330572	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Unassigned	Unassigned	Unassigned	0.011	0.015	0.009	0.009	0.008	0	0.03	0.008	0.019	0.019	0.009	0.027	0.018	0
ASV_793	0.246	8.448	0.743061927981774	0.932343756330572	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.018	0.017	0.009	0.043	0.015	0.008	0.008	0.025	0.009	0	0	0.055	0.018	0.019
ASV_1011	0.346	7.996	0.744041369335423	0.932343756330572	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Unassigned	0.008	0.008	0	0	0.039	0	0	0.008	0.009	0.01	0.009	0	0	0.019
ASV_1106	0.289	7.982	0.744768130636459	0.932343756330572	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	Unassigned	0.009	0.008	0.009	0.017	0	0.016	0	0.008	0	0.01	0	0	0.009	0.029
ASV_1007	-0.31	8.104	0.744917351903149	0.932343756330572	NotSig	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Unassigned	0.008	0.012	0	0.009	0	0.04	0	0	0.019	0.029	0.009	0	0.009	0.01
ASV_1332	0.36	7.819	0.747340000797939	0.934517817511551	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Methyloversatilis	Unassigned	0.006	0.005	0	0	0	0.008	0	0.025	0	0	0	0.018	0.009	0
ASV_950	0.297	7.992	0.750102101922513	0.936278291491791	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.009	0.008	0.028	0	0.008	0.008	0	0.008	0	0	0.009	0.009	0	0.029
ASV_1501	0.341	7.993	0.750121712625852	0.936278291491791	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.008	0.008	0	0	0.023	0	0.015	0.008	0.028	0	0.018	0	0	0
ASV_992	-0.202	8.742	0.75168622494243	0.936378970072812	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned	0.023	0.029	0.047	0.035	0	0.032	0	0.025	0.019	0.029	0.037	0.036	0.009	0.048
ASV_458	-0.193	8.85	0.752510847967141	0.936378970072812	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.025	0.034	0.019	0.017	0.008	0.056	0.023	0.025	0.074	0.019	0.009	0.027	0.053	0.019
ASV_610	0.167	9.106	0.753004035388929	0.936378970072812	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio	Unassigned	0.037	0.038	0.028	0.061	0.031	0.032	0.038	0.034	0.037	0.057	0.009	0.036	0.071	0.019
ASV_1415	0.285	7.995	0.753258195224798	0.936378970072812	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Coralloluteibacterium	Unassigned	0.008	0.008	0	0	0	0.024	0.015	0.008	0.009	0.01	0	0.018	0.009	0
ASV_172	0.141	10.55	0.753637366228815	0.936378970072812	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	Unassigned	0.129	0.137	0.13	0.148	0.217	0.104	0.023	0.151	0.204	0.086	0.137	0.136	0.089	0.173
ASV_369	0.142	9.774	0.755489305584089	0.936994232664813	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.067	0.072	0.056	0.043	0.093	0.08	0.068	0.059	0.093	0.067	0.018	0.091	0.106	0.058
ASV_603	0.242	8.831	0.755866692779527	0.936994232664813	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unassigned	0.031	0.028	0.084	0.078	0.015	0	0.008	0	0.046	0.048	0.009	0.036	0.018	0.01
ASV_756	0.215	8.625	0.756317531578058	0.936994232664813	NotSig	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unassigned	0.022	0.021	0.009	0.035	0.023	0.048	0.008	0.008	0.019	0	0.027	0.055	0.009	0.019
ASV_700	0.22	8.826	0.757414751493053	0.936994232664813	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.027	0.028	0.028	0.026	0.077	0	0	0.034	0.019	0.01	0.046	0.027	0.027	0.038
ASV_1141	0.3	7.984	0.757569805133253	0.936994232664813	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Unassigned	0.008	0.008	0	0.009	0	0.024	0	0.017	0.009	0	0.009	0	0	0.029
ASV_29	-0.119	12.666	0.758551136235289	0.937357387750408	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unassigned	0.568	0.704	0.633	0.512	0.442	0.864	0.167	0.788	0.585	0.809	0.767	0.709	0.806	0.547
ASV_399	0.195	8.982	0.760025392353323	0.938328450885489	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Mizugakiibacter	Unassigned	0.033	0.034	0.037	0.035	0	0.016	0.068	0.042	0.065	0.038	0	0.036	0.027	0.038
ASV_7	0.189	14.093	0.763045599080092	0.939302387730352	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	1.573	1.691	0.754	0.373	3.215	1.144	3.301	0.654	0.436	4.159	2.629	1.619	0.576	0.729
ASV_878	-0.256	8.311	0.763225215675747	0.939302387730352	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned	0.013	0.017	0.009	0.043	0	0	0	0.025	0.028	0.038	0.009	0.018	0	0.01
ASV_685	-0.206	8.582	0.763541547992171	0.939302387730352	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.018	0.025	0.028	0.026	0.023	0.024	0.008	0	0.009	0.038	0	0.009	0.035	0.058
ASV_1494	-0.201	8.325	0.763570833165979	0.939302387730352	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Unassigned	0.013	0.017	0.028	0	0.023	0	0.008	0.017	0.019	0.01	0.018	0.018	0.018	0.019
ASV_361	-0.137	9.561	0.76632125081601	0.940841210347586	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	0.05	0.066	0.028	0.043	0.07	0.08	0.023	0.059	0.065	0.057	0.037	0.064	0.089	0.086
ASV_1379	0.244	8.207	0.766408572130414	0.940841210347586	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned	0.012	0.013	0.009	0.026	0.015	0.016	0.008	0	0.028	0.01	0	0	0	0.038
ASV_991	-0.172	8.682	0.766892578647226	0.940841210347586	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.02	0.028	0.009	0.017	0.015	0.032	0.015	0.034	0.056	0.019	0.018	0.009	0.018	0.048
ASV_464	-0.179	9.006	0.768575225231782	0.942057582725647	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.029	0.038	0.037	0.017	0.062	0.008	0.03	0.017	0.037	0.01	0.046	0.073	0.027	0.038
ASV_1044	-0.302	8.027	0.769430478154052	0.942258528053884	NotSig	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Thermoguttaceae	Thermogutta	Unassigned	0.007	0.011	0.009	0	0.023	0.008	0	0	0.009	0	0	0	0.044	0.01
ASV_1406	0.17	8.528	0.771235334979217	0.943203284703095	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.02	0.02	0.037	0.017	0.015	0.016	0.008	0.025	0.028	0.01	0.018	0.009	0.018	0.038
ASV_1505	-0.301	7.818	0.771585959239876	0.943203284703095	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.004	0.006	0	0	0	0.016	0	0.008	0	0.019	0	0.009	0.009	0
ASV_993	-0.249	8.253	0.773961470675163	0.945259394740365	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae_1	Novibacillus	Unassigned	0.011	0.016	0.009	0.017	0.015	0.008	0	0.017	0	0	0.037	0.009	0	0.048
ASV_1231	-0.163	8.747	0.775330379646923	0.946083533982772	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	Unassigned	0.022	0.029	0.019	0.017	0.046	0.032	0.008	0.008	0.037	0.029	0.037	0.018	0.027	0.029
ASV_1369	-0.247	8.265	0.776802923085978	0.946444294224076	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.011	0.015	0.009	0	0.023	0.016	0	0.017	0	0.01	0.046	0.009	0.027	0
ASV_21	-0.1	12.495	0.777204268893232	0.946444294224076	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Kribbellaceae	Kribbella	Unassigned	0.511	0.631	0.428	1.033	0.566	0.352	0.288	0.403	0.696	0.676	0.557	0.491	0.682	0.681
ASV_791	-0.203	8.7	0.777765096393287	0.946444294224076	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.021	0.028	0.028	0	0	0.032	0.023	0.042	0	0.01	0.027	0.045	0.035	0.048
ASV_110	-0.112	10.952	0.778403561133668	0.946444294224076	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Unassigned	0.162	0.204	0.093	0.312	0.124	0.192	0.167	0.084	0.241	0.152	0.164	0.246	0.16	0.259
ASV_1058	-0.19	8.382	0.781933845231947	0.94961039903471	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned	0.014	0.019	0	0.017	0.008	0.04	0	0.017	0.019	0.019	0.018	0.018	0.009	0.029
ASV_1440	-0.282	7.813	0.782400937722655	0.94961039903471	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Unassigned	0.004	0.006	0.019	0	0	0	0	0.008	0.009	0	0	0.009	0.018	0
ASV_1391	0.219	8.214	0.785801657380637	0.952889376343246	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned	0.012	0.012	0	0.017	0.015	0	0.008	0.034	0.019	0.01	0.018	0	0.027	0
ASV_683	-0.138	9.066	0.789200470375534	0.954619166976705	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Pseudolabrys	Unassigned	0.031	0.041	0.028	0.017	0.039	0.032	0.038	0.034	0.056	0.029	0.018	0.027	0.071	0.048
ASV_16	-0.114	13.141	0.791734875491718	0.954619166976705	NotSig	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.773	0.964	0.763	0.712	1.325	0.816	0.409	0.612	0.631	0.885	1.99	1.028	0.7	0.547
ASV_1308	-0.205	8.304	0.79184585245786	0.954619166976705	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Pyxidicoccus	Unassigned	0.012	0.017	0	0.043	0.008	0.008	0.015	0	0.019	0.01	0.009	0	0.027	0.038
ASV_1111	0.176	8.482	0.792010060467561	0.954619166976705	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0.018	0.019	0.028	0.009	0.031	0.008	0.008	0.025	0.009	0.048	0.009	0.009	0.027	0.01
ASV_14	-0.111	13.415	0.792076922485051	0.954619166976705	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Unassigned	0.923	1.183	0.642	0.529	0.937	0.992	1.522	0.914	0.613	1.704	1.534	0.991	1.613	0.643
ASV_150	-0.105	10.303	0.79283980901873	0.954619166976705	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Unassigned	Unassigned	0.1	0.121	0.149	0.13	0.062	0.096	0.038	0.126	0.158	0.086	0.128	0.155	0.115	0.086
ASV_1273	0.148	8.691	0.794023190331821	0.954619166976705	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.023	0.025	0.019	0.026	0.015	0.04	0.015	0.025	0.019	0.029	0	0.027	0.035	0.038
ASV_874	0.176	8.466	0.794168091845504	0.954619166976705	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.018	0.018	0.009	0.035	0.023	0.008	0	0.034	0.037	0.019	0.018	0	0.027	0.01
