ID	log2FC	log2CPM	PValue	FDR	level	MeanA	MeanB	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6
ASV_154	-20.186	11.789	0.0284406622664748	0.341287947197698	NotSig	0	0.119	0	0	0	0	0	0	0.242	0	0.067	0	0.052	0.354
ASV_155	-19.514	12.134	0.404656761927286	0.560293978053165	NotSig	0	0.075	0	0	0	0	0	0	0.449	0	0	0	0	0
ASV_162	-21.18	13.799	0.404656761927286	0.560293978053165	NotSig	0	0.238	0	0	0	0	0	0	0	1.425	0	0	0	0
ASV_242	-19.512	11.433	0.0740099699862347	0.363321670841516	NotSig	0	0.075	0	0	0	0	0	0	0.277	0	0.067	0	0.105	0
ASV_258	-20.114	12.733	0.404656761927286	0.560293978053165	NotSig	0	0.113	0	0	0	0	0	0	0	0	0	0	0.681	0
ASV_301	-20.037	12.492	0.175734335644225	0.461885820233052	NotSig	0	0.108	0	0	0	0	0	0	0.069	0	0	0	0.576	0
ASV_312	-21.295	13.914	0.404656761927286	0.560293978053165	NotSig	0	0.257	0	0	0	0	0	0	0	1.544	0	0	0	0
ASV_327	-20.145	12.618	0.175734335644225	0.461885820233052	NotSig	0	0.116	0	0	0	0	0	0	0	0	0.067	0	0.629	0
ASV_332	-19.755	12.374	0.404656761927286	0.560293978053165	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_338	-17.357	9.976	0.404656761927286	0.560293978053165	NotSig	0	0.017	0	0	0	0	0	0	0	0	0	0.101	0	0
ASV_354	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_361	-15.814	8.433	0.404656761927286	0.560293978053165	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_362	-17.145	9.033	0.175734335644225	0.461885820233052	NotSig	0	0.014	0	0	0	0	0	0	0.035	0	0	0	0.052	0
ASV_420	-19.619	11.603	0.0740099699862347	0.363321670841516	NotSig	0	0.081	0	0	0	0	0	0	0.311	0	0.067	0	0.105	0
ASV_423	-19.908	12.203	0.175734335644225	0.461885820233052	NotSig	0	0.098	0	0	0	0	0	0	0	0.119	0	0	0.471	0
ASV_428	-21.092	13.673	0.175734335644225	0.461885820233052	NotSig	0	0.223	0	0	0	0	0	0	0.035	1.306	0	0	0	0
ASV_451	-20.114	12.733	0.404656761927286	0.560293978053165	NotSig	0	0.113	0	0	0	0	0	0	0	0	0	0	0.681	0
ASV_468	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_482	-16.814	9.433	0.404656761927286	0.560293978053165	NotSig	0	0.012	0	0	0	0	0	0	0.069	0	0	0	0	0
ASV_485	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_585	-20.284	11.789	0.0284406622664748	0.341287947197698	NotSig	0	0.128	0	0	0	0	0	0	0.173	0	0.134	0	0.105	0.354
ASV_652	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_675	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_683	-15.814	8.433	0.404656761927286	0.560293978053165	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_698	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_700	0.049	10.025	1	1	NotSig	0.017	0.017	0	0	0	0	0.104	0	0	0	0	0.101	0	0
ASV_766	20.315	12.301	0.175734335644225	0.461885820233052	NotSig	0.13	0	0.278	0	0.505	0	0	0	0	0	0	0	0	0
ASV_776	20.06	12.679	0.404656761927286	0.560293978053165	NotSig	0.109	0	0	0	0.656	0	0	0	0	0	0	0	0	0
ASV_818	20.942	13.195	0.0740099699862347	0.363321670841516	NotSig	0.201	0	0	0.12	0.151	0	0.938	0	0	0	0	0	0	0
ASV_945	-20.106	12.492	0.175734335644225	0.461885820233052	NotSig	0	0.113	0	0	0	0	0	0	0	0	0	0.101	0.576	0
ASV_985	-21.322	13.789	0.175734335644225	0.461885820233052	NotSig	0	0.262	0	0	0	0	0	0	0	0	0	0	0.157	1.416
ASV_1064	-17.595	10.214	0.404656761927286	0.560293978053165	NotSig	0	0.02	0	0	0	0	0	0	0	0.119	0	0	0	0
ASV_1176	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1212	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1222	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_217	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_238	-18.145	10.033	0.175734335644225	0.461885820233052	NotSig	0	0.029	0	0	0	0	0	0	0.069	0	0	0	0.105	0
ASV_268	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_269	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_278	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_285	20.822	13.441	0.404656761927286	0.560293978053165	NotSig	0.185	0	1.112	0	0	0	0	0	0	0	0	0	0	0
ASV_291	20.995	13.347	0.0740099699862347	0.363321670841516	NotSig	0.209	0	0.093	0.12	0	0	1.042	0	0	0	0	0	0	0
ASV_307	-19.778	11.84	0.175734335644225	0.461885820233052	NotSig	0	0.09	0	0	0	0	0	0	0.173	0	0	0	0.367	0
ASV_316	-18.784	10.978	0.175734335644225	0.461885820233052	NotSig	0	0.045	0	0	0	0	0	0	0.069	0	0.202	0	0	0
ASV_320	-20.86	13.298	0.175734335644225	0.461885820233052	NotSig	0	0.19	0	0	0	0	0	0	0	0	0.134	1.007	0	0
ASV_326	-19.999	12.618	0.404656761927286	0.560293978053165	NotSig	0	0.105	0	0	0	0	0	0	0	0	0	0	0.629	0
ASV_339	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_365	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_378	19.945	12.564	0.404656761927286	0.560293978053165	NotSig	0.101	0	0	0	0.605	0	0	0	0	0	0	0	0	0
ASV_379	19.945	12.564	0.404656761927286	0.560293978053165	NotSig	0.101	0	0	0	0.605	0	0	0	0	0	0	0	0	0
ASV_386	20.506	11.786	0.0284406622664748	0.341287947197698	NotSig	0.149	0	0.093	0.239	0.353	0	0.208	0	0	0	0	0	0	0
ASV_389	21.305	13.924	0.404656761927286	0.560293978053165	NotSig	0.259	0	0	0	0	1.554	0	0	0	0	0	0	0	0
ASV_391	21.305	13.924	0.404656761927286	0.560293978053165	NotSig	0.259	0	0	0	0	1.554	0	0	0	0	0	0	0	0
ASV_399	21.938	13.9	0.0740099699862347	0.363321670841516	NotSig	0.402	0	0	0	0	0.777	0.104	1.529	0	0	0	0	0	0
ASV_418	-19.603	11.433	0.175734335644225	0.461885820233052	NotSig	0	0.08	0	0	0	0	0	0	0.277	0	0	0.201	0	0
ASV_432	-20.652	13.021	0.175734335644225	0.461885820233052	NotSig	0	0.165	0	0	0	0	0	0	0	0.831	0	0	0.157	0
ASV_434	-20.359	12.978	0.404656761927286	0.560293978053165	NotSig	0	0.134	0	0	0	0	0	0	0	0	0.807	0	0	0
ASV_486	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_489	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_515	20.396	11.856	0.0740099699862347	0.363321670841516	NotSig	0.138	0	0.371	0	0.353	0	0.104	0	0	0	0	0	0	0
ASV_523	19.945	12.564	0.404656761927286	0.560293978053165	NotSig	0.101	0	0	0	0.605	0	0	0	0	0	0	0	0	0
ASV_541	21.008	13.484	0.175734335644225	0.461885820233052	NotSig	0.211	0	0	0.12	0	0	1.146	0	0	0	0	0	0	0
ASV_545	20.946	13.347	0.0740099699862347	0.363321670841516	NotSig	0.202	0	0	0.12	0.05	0	1.042	0	0	0	0	0	0	0
ASV_580	-19.705	11.603	0.175734335644225	0.461885820233052	NotSig	0	0.085	0	0	0	0	0	0	0.311	0	0.202	0	0	0
ASV_582	-19.802	11.603	0.175734335644225	0.461885820233052	NotSig	0	0.091	0	0	0	0	0	0	0.311	0.238	0	0	0	0
ASV_614	-20.026	11.355	0.0740099699862347	0.363321670841516	NotSig	0	0.107	0	0	0	0	0	0	0	0	0.202	0	0.262	0.177
ASV_621	-20.841	12.789	0.175734335644225	0.461885820233052	NotSig	0	0.188	0	0	0	0	0	0	0	0	0	0	0.419	0.708
ASV_624	-19.808	11.618	0.0740099699862347	0.363321670841516	NotSig	0	0.092	0	0	0	0	0	0	0.035	0	0.202	0	0.314	0
ASV_632	-21.075	13.597	0.0740099699862347	0.363321670841516	NotSig	0	0.221	0	0	0	0	0	0	0.035	0	0	0	0.052	1.239
ASV_638	-20.801	13.374	0.175734335644225	0.461885820233052	NotSig	0	0.183	0	0	0	0	0	0	0.035	0	0	0	0	1.062
ASV_646	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_661	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_685	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_702	-18.911	10.789	0.175734335644225	0.461885820233052	NotSig	0	0.049	0	0	0	0	0	0	0	0.119	0	0	0	0.177
ASV_715	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_727	-17.794	9.433	0.175734335644225	0.461885820233052	NotSig	0	0.023	0	0	0	0	0	0	0.069	0	0.067	0	0	0
ASV_742	20.822	13.441	0.404656761927286	0.560293978053165	NotSig	0.185	0	1.112	0	0	0	0	0	0	0	0	0	0	0
ASV_745	20.321	12.149	0.0740099699862347	0.363321670841516	NotSig	0.131	0	0.093	0.239	0.454	0	0	0	0	0	0	0	0	0
ASV_753	21.19	13.809	0.404656761927286	0.560293978053165	NotSig	0.239	0	0	1.435	0	0	0	0	0	0	0	0	0	0
ASV_806	4.766	13.799	1	1	NotSig	0.237	0.009	0	0	0	1.425	0	0	0	0	0	0	0.052	0
ASV_807	20.422	12.149	0.175734335644225	0.461885820233052	NotSig	0.14	0	0	0	0.454	0.389	0	0	0	0	0	0	0	0
ASV_867	-19.136	11.755	0.404656761927286	0.560293978053165	NotSig	0	0.058	0	0	0	0	0	0	0.346	0	0	0	0	0
ASV_868	-18.386	10.433	0.175734335644225	0.461885820233052	NotSig	0	0.034	0	0	0	0	0	0	0.138	0	0.067	0	0	0
ASV_915	-20.359	12.978	0.404656761927286	0.560293978053165	NotSig	0	0.134	0	0	0	0	0	0	0	0	0.807	0	0	0
ASV_917	-19.138	10.789	0.0740099699862347	0.363321670841516	NotSig	0	0.058	0	0	0	0	0	0	0.035	0	0.134	0	0	0.177
ASV_940	-19.736	12.355	0.404656761927286	0.560293978053165	NotSig	0	0.087	0	0	0	0	0	0	0	0	0	0	0.524	0
ASV_941	-19.672	11.84	0.175734335644225	0.461885820233052	NotSig	0	0.084	0	0	0	0	0	0	0	0	0.134	0	0.367	0
ASV_950	-19.999	12.618	0.404656761927286	0.560293978053165	NotSig	0	0.105	0	0	0	0	0	0	0	0	0	0	0.629	0
ASV_970	-2.596	11.618	0.252951122873848	0.560293978053165	NotSig	0.015	0.093	0.093	0	0	0	0	0	0.069	0	0	0	0.314	0.177
ASV_998	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1015	-19.414	12.033	0.404656761927286	0.560293978053165	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_1026	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1027	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1084	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1095	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1099	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1109	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1116	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1119	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1127	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1128	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1162	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1167	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1171	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1178	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1185	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1191	-18.122	10.214	0.175734335644225	0.461885820233052	NotSig	0	0.029	0	0	0	0	0	0	0	0.119	0	0	0.052	0
ASV_1213	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1217	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_239	-19.273	11.893	0.404656761927286	0.560293978053165	NotSig	0	0.063	0	0	0	0	0	0	0.38	0	0	0	0	0
ASV_244	-19.136	11.755	0.404656761927286	0.560293978053165	NotSig	0	0.058	0	0	0	0	0	0	0.346	0	0	0	0	0
ASV_257	-19.873	12.492	0.404656761927286	0.560293978053165	NotSig	0	0.096	0	0	0	0	0	0	0	0	0	0	0.576	0
ASV_270	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_284	20.696	13.316	0.404656761927286	0.560293978053165	NotSig	0.17	0	1.019	0	0	0	0	0	0	0	0	0	0	0
ASV_295	22.419	15.038	0.404656761927286	0.560293978053165	NotSig	0.561	0	0	0	0	0	0	3.364	0	0	0	0	0	0
ASV_319	-20.852	13.146	0.0740099699862347	0.363321670841516	NotSig	0	0.189	0	0	0	0	0	0	0	0	0	0.906	0.052	0.177
ASV_323	-19.873	12.492	0.404656761927286	0.560293978053165	NotSig	0	0.096	0	0	0	0	0	0	0	0	0	0	0.576	0
ASV_328	-19.873	12.492	0.404656761927286	0.560293978053165	NotSig	0	0.096	0	0	0	0	0	0	0	0	0	0	0.576	0
ASV_346	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_360	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_390	21.179	13.799	0.404656761927286	0.560293978053165	NotSig	0.237	0	0	0	0	1.425	0	0	0	0	0	0	0	0
ASV_397	20.865	13.484	0.404656761927286	0.560293978053165	NotSig	0.191	0	0	0	0	0	1.146	0	0	0	0	0	0	0
ASV_405	-19.208	11.603	0.175734335644225	0.461885820233052	NotSig	0	0.061	0	0	0	0	0	0	0.311	0	0	0	0.052	0
ASV_415	-20.035	11.976	0.175734335644225	0.461885820233052	NotSig	0	0.107	0	0	0	0	0	0	0.242	0	0	0.403	0	0
ASV_461	-17.399	10.018	0.404656761927286	0.560293978053165	NotSig	0	0.017	0	0	0	0	0	0	0.104	0	0	0	0	0
ASV_467	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_487	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_548	20.865	13.484	0.404656761927286	0.560293978053165	NotSig	0.191	0	0	0	0	0	1.146	0	0	0	0	0	0	0
ASV_566	-19.604	11.433	0.175734335644225	0.461885820233052	NotSig	0	0.08	0	0	0	0	0	0	0.277	0	0.202	0	0	0
ASV_567	-18.646	10.789	0.175734335644225	0.461885820233052	NotSig	0	0.041	0	0	0	0	0	0	0.069	0	0	0	0	0.177
ASV_569	-19.136	11.755	0.404656761927286	0.560293978053165	NotSig	0	0.058	0	0	0	0	0	0	0.346	0	0	0	0	0
ASV_603	-20.234	12.853	0.404656761927286	0.560293978053165	NotSig	0	0.123	0	0	0	0	0	0	0	0	0.74	0	0	0
ASV_608	-20.614	12.976	0.175734335644225	0.461885820233052	NotSig	0	0.16	0	0	0	0	0	0	0	0	0	0.806	0.157	0
ASV_619	-20.264	12.374	0.0740099699862347	0.363321670841516	NotSig	0	0.126	0	0	0	0	0	0	0	0	0.067	0	0.157	0.531
ASV_650	-20.154	12.374	0.0740099699862347	0.363321670841516	NotSig	0	0.117	0	0	0	0	0	0	0.035	0	0.134	0	0	0.531
ASV_660	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_672	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_694	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_716	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_725	-15.814	8.433	0.404656761927286	0.560293978053165	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_749	21.047	13.546	0.175734335644225	0.461885820233052	NotSig	0.217	0	0	1.196	0	0	0.104	0	0	0	0	0	0	0
ASV_779	20.584	12.546	0.0740099699862347	0.363321670841516	NotSig	0.157	0	0.093	0.598	0.252	0	0	0	0	0	0	0	0	0
ASV_784	20.606	11.924	0.00962171958575914	0.278795191899557	NotSig	0.16	0	0.093	0.12	0.252	0.389	0.104	0	0	0	0	0	0	0
ASV_793	20.751	12.546	0.0740099699862347	0.363321670841516	NotSig	0.176	0	0	0.598	0.202	0.259	0	0	0	0	0	0	0	0
ASV_795	20.32	11.786	0.0740099699862347	0.363321670841516	NotSig	0.131	0	0	0.12	0.353	0	0.312	0	0	0	0	0	0	0
ASV_799	19.819	12.438	0.404656761927286	0.560293978053165	NotSig	0.092	0	0	0	0.555	0	0	0	0	0	0	0	0	0
ASV_805	21.103	13.509	0.175734335644225	0.461885820233052	NotSig	0.225	0	0.185	0	0	1.166	0	0	0	0	0	0	0	0
ASV_817	20.865	13.484	0.404656761927286	0.560293978053165	NotSig	0.191	0	0	0	0	0	1.146	0	0	0	0	0	0	0
ASV_824	20.865	13.484	0.404656761927286	0.560293978053165	NotSig	0.191	0	0	0	0	0	1.146	0	0	0	0	0	0	0
ASV_825	20.48	12.61	0.175734335644225	0.461885820233052	NotSig	0.146	0	0	0	0.252	0	0.625	0	0	0	0	0	0	0
ASV_882	-19.273	11.893	0.404656761927286	0.560293978053165	NotSig	0	0.063	0	0	0	0	0	0	0.38	0	0	0	0	0
ASV_894	-20.955	13.021	0.0740099699862347	0.363321670841516	NotSig	0	0.203	0	0	0	0	0	0	0.035	0.831	0	0	0	0.354
ASV_920	-20.53	12.783	0.0740099699862347	0.363321670841516	NotSig	0	0.151	0	0	0	0	0	0	0.069	0	0.134	0.705	0	0
ASV_923	-20.366	12.561	0.0284406622664748	0.341287947197698	NotSig	0	0.135	0	0	0	0	0	0	0.035	0	0.067	0.604	0.105	0
ASV_1034	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1046	-19.283	10.789	0.0284406622664748	0.341287947197698	NotSig	0	0.064	0	0	0	0	0	0	0.035	0.119	0	0	0.052	0.177
ASV_1085	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1098	-19.429	11.799	0.175734335644225	0.461885820233052	NotSig	0	0.071	0	0	0	0	0	0	0	0.356	0.067	0	0	0
ASV_1110	-19.64	11.789	0.0740099699862347	0.363321670841516	NotSig	0	0.082	0	0	0	0	0	0	0.069	0	0.067	0	0	0.354
ASV_1123	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1135	-15.814	8.433	0.404656761927286	0.560293978053165	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_1143	-18.595	11.214	0.404656761927286	0.560293978053165	NotSig	0	0.04	0	0	0	0	0	0	0	0.238	0	0	0	0
ASV_1158	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1184	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1221	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1226	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_253	-20.096	12.715	0.404656761927286	0.560293978053165	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_302	-20.953	13.374	0.0740099699862347	0.363321670841516	NotSig	0	0.203	0	0	0	0	0	0	0.104	0	0	0	0.052	1.062
ASV_317	-20.096	12.715	0.404656761927286	0.560293978053165	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_321	-20.679	13.298	0.404656761927286	0.560293978053165	NotSig	0	0.168	0	0	0	0	0	0	0	0	0	1.007	0	0
ASV_329	-19.969	11.789	0.175734335644225	0.461885820233052	NotSig	0	0.103	0	0	0	0	0	0	0	0	0	0	0.262	0.354
ASV_382	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_422	-19.136	11.755	0.404656761927286	0.560293978053165	NotSig	0	0.058	0	0	0	0	0	0	0.346	0	0	0	0	0
ASV_431	-20.917	13.536	0.404656761927286	0.560293978053165	NotSig	0	0.198	0	0	0	0	0	0	0	1.188	0	0	0	0
ASV_435	-20.096	12.715	0.404656761927286	0.560293978053165	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_442	-19.736	12.355	0.404656761927286	0.560293978053165	NotSig	0	0.087	0	0	0	0	0	0	0	0	0	0	0.524	0
ASV_444	-21.088	13.374	0.0740099699862347	0.363321670841516	NotSig	0	0.223	0	0	0	0	0	0	0	0.119	0	0	0.157	1.062
ASV_458	-15.814	8.433	0.404656761927286	0.560293978053165	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_474	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_475	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_490	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_513	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_520	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_521	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_546	20.727	13.347	0.404656761927286	0.560293978053165	NotSig	0.174	0	0	0	0	0	1.042	0	0	0	0	0	0	0
ASV_565	-19.815	11.241	0.0740099699862347	0.363321670841516	NotSig	0	0.092	0	0	0	0	0	0	0.242	0	0.134	0	0	0.177
ASV_573	-19.634	11.603	0.175734335644225	0.461885820233052	NotSig	0	0.081	0	0	0	0	0	0	0.311	0	0	0	0	0.177
ASV_586	-18.984	11.603	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0.311	0	0	0	0	0
ASV_595	-20.096	12.715	0.404656761927286	0.560293978053165	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_618	-21.015	13.374	0.175734335644225	0.461885820233052	NotSig	0	0.212	0	0	0	0	0	0	0	0	0	0	0.21	1.062
ASV_641	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_662	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_682	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_692	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_701	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_708	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_733	20.559	13.178	0.404656761927286	0.560293978053165	NotSig	0.154	0	0.927	0	0	0	0	0	0	0	0	0	0	0
ASV_761	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_777	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_785	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_789	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_792	19.682	12.301	0.404656761927286	0.560293978053165	NotSig	0.084	0	0	0	0.505	0	0	0	0	0	0	0	0	0
ASV_811	20.491	12.347	0.0284406622664748	0.341287947197698	NotSig	0.147	0	0.093	0.12	0.151	0	0.521	0	0	0	0	0	0	0
ASV_814	20.727	13.347	0.404656761927286	0.560293978053165	NotSig	0.174	0	0	0	0	0	1.042	0	0	0	0	0	0	0
ASV_816	20.749	13.195	0.175734335644225	0.461885820233052	NotSig	0.176	0	0	0.12	0	0	0.938	0	0	0	0	0	0	0
ASV_846	-18.628	10.433	0.175734335644225	0.461885820233052	NotSig	0	0.041	0	0	0	0	0	0	0.138	0	0	0	0.105	0
ASV_887	-19.406	11.033	0.175734335644225	0.461885820233052	NotSig	0	0.069	0	0	0	0	0	0	0.207	0	0	0	0.21	0
ASV_913	-19.252	10.978	0.175734335644225	0.461885820233052	NotSig	0	0.062	0	0	0	0	0	0	0.173	0	0.202	0	0	0
ASV_984	-21.492	14.111	0.404656761927286	0.560293978053165	NotSig	0	0.295	0	0	0	0	0	0	0	0	0	0	0	1.77
ASV_1038	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1066	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1094	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1125	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1130	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1134	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
